reaction_id,mapping_success,mapping_confidence,support_status
RHEA:59476,True,0.0002078106705318,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:59488,False,,mapping_unsupported
RHEA:59888,True,0.8810927138176947,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:59904,True,0.3921491323605265,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:60024,True,0.0546089905481991,clipzyme_graph_prereq_failed:rdkit_parse_failed
RHEA:60048,False,,mapping_unsupported
RHEA:60068,False,,mapping_unsupported
RHEA:60244,True,0.2480336062169204,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
RHEA:60256,True,0.9970059778650904,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
RHEA:60432,True,0.7300387201593402,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
RHEA:60628,True,0.3576624781254532,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:60680,False,,mapping_unsupported
RHEA:60684,True,0.4532215620975821,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:60688,True,0.7665202038649831,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:60692,True,0.4619036618447333,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:60756,True,0.0026304295681069,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:60764,True,0.0067871274016618,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:61096,True,0.3469969263850583,clipzyme_graph_prereq_failed:rdkit_parse_failed
RHEA:61112,True,0.3146427836914418,clipzyme_graph_prereq_failed:rdkit_parse_failed
RHEA:61124,True,0.0283761311071705,clipzyme_graph_prereq_failed:rdkit_parse_failed
RHEA:61304,False,,mapping_unsupported
RHEA:61520,True,0.97289313812276,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:61528,True,0.3648081192508882,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:61856,False,,mapping_unsupported
RHEA:61864,True,0.9440069569431884,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:61900,True,0.9682058804818704,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:62000,True,0.1084653432034727,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
RHEA:62060,False,,mapping_unsupported
RHEA:62104,True,0.2202373101916708,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:62108,True,0.2595560190656601,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:62228,True,0.834202772107706,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
RHEA:62272,False,,mapping_unsupported
RHEA:62276,False,,mapping_unsupported
RHEA:62592,True,0.39927537675751,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:62596,True,0.8238159455294971,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:62652,False,,mapping_unsupported
RHEA:62720,False,,mapping_unsupported
RHEA:62860,False,,mapping_unsupported
RHEA:62876,True,0.9630854047229316,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:62880,True,0.9702448843326232,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:62892,False,,mapping_unsupported
RHEA:62972,True,0.0634157710000543,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:63056,False,,mapping_unsupported
RHEA:63064,False,,mapping_unsupported
RHEA:63068,True,0.0642775014776954,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:63072,False,,mapping_unsupported
RHEA:63076,False,,mapping_unsupported
RHEA:63080,True,0.0669994400408319,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:63084,True,0.0074542782270713,clipzyme_graph_prereq_failed:rdkit_parse_failed
RHEA:63092,True,0.2298525221517743,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:63100,True,0.3162678847571782,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:63104,True,0.2654949600963213,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:63112,True,0.6772070760578858,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
RHEA:63136,False,,mapping_unsupported
RHEA:63188,True,0.8709818755637984,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:63388,False,,mapping_unsupported
RHEA:63432,True,0.1110450098688741,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:63436,True,0.0827959353797964,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:63608,False,,mapping_unsupported
RHEA:63824,True,0.3204374489150891,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:63972,True,0.9792018276005257,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
RHEA:63976,True,0.9769755231199798,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
RHEA:64012,False,,mapping_unsupported
RHEA:64072,False,,mapping_unsupported
RHEA:64088,False,,mapping_unsupported
RHEA:64224,True,0.7028316036972239,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:64232,False,,mapping_unsupported
RHEA:64336,True,0.0074578260813541,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:64344,True,0.2133441800446295,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:64352,False,,mapping_unsupported
RHEA:64368,True,2.2135592003685417e-05,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
RHEA:64376,True,6.526148220539781e-05,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
RHEA:64380,True,0.0597792743350738,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
RHEA:64388,True,0.0350850062081651,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
RHEA:64484,False,,mapping_unsupported
RHEA:64488,False,,mapping_unsupported
RHEA:64500,False,,mapping_unsupported
RHEA:64504,False,,mapping_unsupported
RHEA:64508,False,,mapping_unsupported
RHEA:64512,False,,mapping_unsupported
RHEA:64520,False,,mapping_unsupported
RHEA:64524,False,,mapping_unsupported
RHEA:64528,False,,mapping_unsupported
RHEA:64544,False,,mapping_unsupported
