reaction_id,reaction_smiles,product_smiles,precursor_class,product_skeleton_class,n_positive_pairs,n_positive_enzymes,reaction_cluster,fold
RHEA:32567,CC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>O=P([O-])([O-])OP(=O)([O-])O.[O]=[Mn](=[O])(=[O])[O-],,C10_GPP_like,unknown,1,1,C10_GPP_like::RHEA:32567,0
RHEA:32571,CC(C)=CCCC(C)=C(C)COP(=O)([O-])OP(=O)([O-])[O-].O>>CC1(O)CC2CCC1(C)C2(C)C.O=P([O-])([O-])OP(=O)([O-])O,CC1(O)CC2CCC1(C)C2(C)C,C10_GPP_like,C10_bicyclic_oxygenated,5,5,C10_GPP_like::RHEA:32571,4
RHEA:32575,CC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2CC1C2(C)C.O=P([O-])([O-])OP(=O)([O-])O,CC1=CCC2CC1C2(C)C,C10_GPP_like,C10_polycyclic_hydrocarbon,10,10,C10_GPP_like::RHEA:25488,3
RHEA:32579,CC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC2CC1C2(C)C.O=P([O-])([O-])OP(=O)([O-])O,C=C1CCC2CC1C2(C)C,C10_GPP_like,C10_polycyclic_hydrocarbon,2,2,C10_GPP_like::RHEA:25496,2
RHEA:32679,CC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].O>>CC(C)=CCCC(C)=CCO.O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCCC(C)=CCO,C10_GPP_like,C10_acyclic_oxygenated,14,14,C10_GPP_like::RHEA:32679,4
RHEA:32687,CC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1(C)C2CC3C(C2)C31C.O=P([O-])([O-])OP(=O)([O-])O,CC1(C)C2CC3C(C2)C31C,C10_GPP_like,C10_polycyclic_hydrocarbon,8,8,C10_GPP_like::RHEA:32687,4
RHEA:32691,CC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)(Oc1ccccc1)C(=O)OCCN1CCOCC1.O=P([O-])([O-])OP(=O)([O-])O,CC(C)(Oc1ccccc1)C(=O)OCCN1CCOCC1,C10_GPP_like,C15_bicyclic_highly_oxygenated,22,22,C10_GPP_like::RHEA:32691,4
RHEA:32699,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1C=CC(C(C)CCC=C(C)C)CC1.O=P([O-])([O-])OP(=O)([O-])O,C=C1C=CC(C(C)CCC=C(C)C)CC1,C15_FPP_like,C15_mono_hydrocarbon,4,4,C15_FPP_like::RHEA:28643,0
RHEA:32703,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].O>>CC(=CCOP(=O)([O-])OP(=O)([O-])[O-])CCC1C(C)(O)CCC2C(C)(C)CCCC21C,CC(=CCOP(=O)([O-])OP(=O)([O-])[O-])CCC1C(C)(O)CCC2C(C)(C)CCCC21C,C20_GGPP_like,C20_bicyclic_highly_oxygenated,5,5,C20_GGPP_like::RHEA:14841,1
RHEA:33103,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC2C(CC1)C(C)=CCC2C(C)C.O=P([O-])([O-])OP(=O)([O-])O,CC1=CC2C(CC1)C(C)=CCC2C(C)C,C15_FPP_like,C15_bicyclic_hydrocarbon,10,10,C15_FPP_like::RHEA:28639,2
RHEA:33107,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC(C(C)C)C2C=C(C)CCC12.O=P([O-])([O-])OP(=O)([O-])O,C=C1CCC(C(C)C)C2C=C(C)CCC12,C15_FPP_like,C15_bicyclic_hydrocarbon,10,10,C15_FPP_like::RHEA:28639,2
RHEA:33111,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC2C3C(C(C)C)CCC2(C)C13.O=P([O-])([O-])OP(=O)([O-])O,C=C1CCC2C3C(C(C)C)CCC2(C)C13,C15_FPP_like,C15_polycyclic_hydrocarbon,8,8,C15_FPP_like::RHEA:33111,4
RHEA:33119,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1C2CCC3C2C(C(C)C)CCC13C.O=P([O-])([O-])OP(=O)([O-])O,C=C1C2CCC3C2C(C(C)C)CCC13C,C15_FPP_like,C15_polycyclic_hydrocarbon,2,2,C15_FPP_like::RHEA:33119,3
RHEA:33123,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)C1=CCC(C)=CC1.O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)C1=CCC(C)=CC1,C35_long_prenyl_like,C_long_mono_hydrocarbon,1,1,C35_long_prenyl_like::RHEA:33123,3
RHEA:33983,C=C1CCC2C(C)(C)CCCC2(C)C1CCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].CC(C)C1=CCC2=C(CCC3C(C)(C)CCCC23C)C1>>O=P([O-])([O-])OP(=O)([O-])O,,C20_GGPP_like,unknown,6,6,C20_GGPP_like::RHEA:33983,4
RHEA:33987,C=C1CCC2C(C)(C)CCCC2(C)C1CCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].CC(C)=C1C=C2CCC3C(C)(C)CCCC3(C)C2CC1>>O=P([O-])([O-])OP(=O)([O-])O,,C20_GGPP_like,unknown,6,6,C20_GGPP_like::RHEA:33987,1
RHEA:33991,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2C3C(C(C)C)CCC2(C)C13.O=P([O-])([O-])OP(=O)([O-])O,CC1=CCC2C3C(C(C)C)CCC2(C)C13,C15_FPP_like,C15_polycyclic_hydrocarbon,11,11,C15_FPP_like::RHEA:33111,4
RHEA:34255,CC1=CCC(C(C)CCC2C(C)(O)CCC3C2(C)CCC2C4(C)CCCC(C)(C)C4CCC23C)=CC1>>CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)C1=CCC(C)=CC1.O,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)C1=CCC(C)=CC1,C35_long_prenyl_like,C_long_mono_hydrocarbon,1,1,C35_long_prenyl_like::RHEA:33123,3
RHEA:34459,CC(=CCOP(=O)([O-])OP(=O)([O-])[O-])CCC1C(C)(O)CCC2C(C)(C)CCCC21C.O>>C=CC(C)(O)CCC1C(C)(O)CCC2C(C)(C)CCCC21C.O=P([O-])([O-])OP(=O)([O-])O,C=CC(C)(O)CCC1C(C)(O)CCC2C(C)(C)CCCC21C,C20_GGPP_like,C20_bicyclic_oxygenated,1,1,C20_GGPP_like::RHEA:34459,3
RHEA:34463,CC(=CCOP(=O)([O-])OP(=O)([O-])[O-])CCC1C(C)(O)CCC2C(C)(C)CCCC21C>>C=CC(C)=CCC1C(C)(O)CCC2C(C)(C)CCCC21C.O=P([O-])([O-])OP(=O)([O-])O,C=CC(C)=CCC1C(C)(O)CCC2C(C)(C)CCCC21C,C20_GGPP_like,C20_bicyclic_oxygenated,2,2,C20_GGPP_like::RHEA:32151,2
RHEA:34467,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CC1CCC(C)C2CCC(C)=C12.O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CC1CCC(C)C2CCC(C)=C12,C15_FPP_like,C15_bicyclic_hydrocarbon,1,1,C15_FPP_like::RHEA:34467,4
RHEA:34503,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].O>>CC(C)=CCCC(C)(O)C1CC=C(C)CC1.O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCCC(C)(O)C1CC=C(C)CC1,C15_FPP_like,C15_mono_oxygenated,1,1,C15_FPP_like::RHEA:12516,1
RHEA:34695,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2CCC2(C)C2CC(C)(C)CC2C1.O=P([O-])([O-])OP(=O)([O-])O,CC1=C2CCC2(C)C2CC(C)(C)CC2C1,C15_FPP_like,C15_polycyclic_hydrocarbon,12,12,C15_FPP_like::RHEA:34695,4
RHEA:34699,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC2(C)CCCC23C(C)CCC13C.O=P([O-])([O-])OP(=O)([O-])O,CC1=CC2(C)CCCC23C(C)CCC13C,C15_FPP_like,C15_polycyclic_hydrocarbon,1,1,C15_FPP_like::RHEA:34699,0
RHEA:34703,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC=C(C)CCC2C1CC2(C)C.O=P([O-])([O-])OP(=O)([O-])O,C=C1CCC=C(C)CCC2C1CC2(C)C,C15_FPP_like,C15_bicyclic_hydrocarbon,2,2,C15_FPP_like::RHEA:28294,1
RHEA:36063,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].O>>CC1=CC(O)C(C(C)C)CCC(C)=CCC1.O=P([O-])([O-])OP(=O)([O-])O,CC1=CC(O)C(C(C)C)CCC(C)=CCC1,C15_FPP_like,C15_mono_oxygenated,1,1,C15_FPP_like::RHEA:12192,3
RHEA:38155,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].O>>C=CC(C)(O)CCC=C(C)CCC=C(C)CCC=C(C)C.O=P([O-])([O-])OP(=O)([O-])O,C=CC(C)(O)CCC=C(C)CCC=C(C)CCC=C(C)C,C20_GGPP_like,C20_acyclic_oxygenated,2,2,C20_GGPP_like::RHEA:38155,0
RHEA:40027,C=C1CCC2C(C)(C)CCCC2(C)C1CCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].O>>C=CC(C)(O)CCC1C(=C)CCC2C(C)(C)CCCC12C.O=P([O-])([O-])OP(=O)([O-])O,C=CC(C)(O)CCC1C(=C)CCC2C(C)(C)CCCC12C,C20_GGPP_like,C20_bicyclic_oxygenated,1,1,C20_GGPP_like::RHEA:32151,2
RHEA:41552,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].O>>CC(C)=CCCC(C)C1CCC2(C)CC3C(CCC3(C)O)C(C)=CCC12.O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCCC(C)C1CCC2(C)CC3C(CCC3(C)O)C(C)=CCC12,C25_GFPP_like,C25_polycyclic_oxygenated,4,4,C25_GFPP_like::RHEA:41552,0
RHEA:41628,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].O>>CC(C)C1CCC2(C)CC3C(C)CCC3C(C)(O)CC=C12.O=P([O-])([O-])OP(=O)([O-])O,CC(C)C1CCC2(C)CC3C(C)CCC3C(C)(O)CC=C12,C20_GGPP_like,C20_polycyclic_oxygenated,1,1,C20_GGPP_like::RHEA:41628,4
RHEA:42984,C=C1CCC2C(C)(C)CCCC2(C)C1CCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].C=CC1(C)C=C2CCC3C(C)(C)CCCC3(C)C2CC1>>O=P([O-])([O-])OP(=O)([O-])O,,C20_GGPP_like,unknown,2,2,C20_GGPP_like::RHEA:42984,2
RHEA:42988,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCCC(C)=CCC(=C(C)C)CCC(C)=CCC1.O=P([O-])([O-])OP(=O)([O-])O,CC1=CCCC(C)=CCC(=C(C)C)CCC(C)=CCC1,C20_GGPP_like,C20_mono_hydrocarbon,1,1,C20_GGPP_like::RHEA:42988,0
RHEA:42992,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].O>>CC1=CCCC(C)=CCC(C(C)(C)O)CCC(C)=CCC1.O=P([O-])([O-])OP(=O)([O-])O,CC1=CCCC(C)=CCC(C(C)(C)O)CCC(C)=CCC1,C20_GGPP_like,C20_mono_oxygenated,2,2,C20_GGPP_like::RHEA:16345,4
RHEA:42996,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)C1CC=C(C)CCC=C(C)CCC=C(C)CC1.O=P([O-])([O-])OP(=O)([O-])O,C=C(C)C1CC=C(C)CCC=C(C)CCC=C(C)CC1,C20_GGPP_like,C20_mono_hydrocarbon,1,1,C20_GGPP_like::RHEA:42996,1
RHEA:43000,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].O>>CC1=CCCC(C)=CCC(C)(C)C(O)CCC(C)=CCC1.O=P([O-])([O-])OP(=O)([O-])O,CC1=CCCC(C)=CCC(C)(C)C(O)CCC(C)=CCC1,C20_GGPP_like,C20_mono_oxygenated,1,1,C20_GGPP_like::RHEA:16345,4
RHEA:47052,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(COc1ccccc1)N(CCCl)Cc1ccccc1.O=P([O-])([O-])OP(=O)([O-])O,CC(COc1ccccc1)N(CCCl)Cc1ccccc1,C15_FPP_like,C20_bicyclic_oxygenated,8,8,C15_FPP_like::RHEA:47052,3
RHEA:47944,CC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].O>>CC(C)=CCCC(C)=CCOP(=O)([O-])[O-].O=P([O-])([O-])O.[H+],CC(C)=CCCC(C)=CCOP(=O)([O-])[O-],C10_GPP_like,C10_acyclic_highly_oxygenated,1,1,C10_GPP_like::RHEA:19361,4
RHEA:49628,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)[O-].CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].Nc1nc(=O)c2ncn([C@@H]3O[C@H](CO)[C@H]4OP(=O)(O)O[C@H]43)c2n1>>Cc1c(C)c(C(=O)[O-])c(O)c(C)c1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.O=C=O.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS,C25_GFPP_like,C20_polycyclic_highly_oxygenated,10,10,C25_GFPP_like::RHEA:49628,1
RHEA:49632,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].Cc1c(C)c(C(=O)[O-])c(O)c(C)c1O>>CC(C)=CCCC(C)=CCCC(C)=CCC1(C)C(=O)C(C)=C([O-])C(C(=O)[O-])=C1C.O=P([O-])([O-])OP(=O)([O-])O.[H+],CC(C)=CCCC(C)=CCCC(C)=CCC1(C)C(=O)C(C)=C([O-])C(C(=O)[O-])=C1C,C15_FPP_like,C25_mono_highly_oxygenated,8,8,C15_FPP_like::RHEA:49632,2
RHEA:52804,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2CCC(C)CC2(O)OC1=O.O=P([O-])([O-])OP(=O)([O-])O,CC1=C2CCC(C)CC2(O)OC1=O,C15_FPP_like,C10_bicyclic_highly_oxygenated,2,2,C15_FPP_like::RHEA:52804,4
RHEA:53616,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].O>>CC1CCC2C3(C)CC3CC(C)(C)CC12O.O=P([O-])([O-])OP(=O)([O-])O,CC1CCC2C3(C)CC3CC(C)(C)CC12O,C15_FPP_like,C15_polycyclic_oxygenated,3,3,C15_FPP_like::RHEA:53616,3
RHEA:53620,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1CCC(C)C12CCC1C2=CC2(C)CCC(C)(C)C12.O=P([O-])([O-])OP(=O)([O-])O,CC1CCC(C)C12CCC1C2=CC2(C)CCC(C)(C)C12,C20_GGPP_like,C20_polycyclic_hydrocarbon,1,1,C20_GGPP_like::RHEA:53620,2
RHEA:53624,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2C(C)(C)CCC2(C)C=C2C(C)CCC2C1.O=P([O-])([O-])OP(=O)([O-])O,CC1=CCC2C(C)(C)CCC2(C)C=C2C(C)CCC2C1,C20_GGPP_like,C20_polycyclic_hydrocarbon,1,1,C20_GGPP_like::RHEA:53624,3
RHEA:53628,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC2CC(C)(C)CC2C2(C)CCC12.O=P([O-])([O-])OP(=O)([O-])O,CC1=CC2CC(C)(C)CC2C2(C)CCC12,C15_FPP_like,C15_polycyclic_hydrocarbon,6,6,C15_FPP_like::RHEA:53628,3
RHEA:53632,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCCC(C)C2=C(C1)CC(C)(C)C2.O=P([O-])([O-])OP(=O)([O-])O,CC1=CCCC(C)C2=C(C1)CC(C)(C)C2,C15_FPP_like,C15_bicyclic_hydrocarbon,1,1,C15_FPP_like::RHEA:53632,1
RHEA:53640,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC2C(CC1)C(C)=CCC2C(C)C.O=P([O-])([O-])OP(=O)([O-])O,CC1=CC2C(CC1)C(C)=CCC2C(C)C,C15_FPP_like,C15_bicyclic_hydrocarbon,1,1,C15_FPP_like::RHEA:28639,2
RHEA:53644,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].O>>CC(C)C1OC2(C)CCC3C(C)CCC31C2.O=P([O-])([O-])OP(=O)([O-])O,CC(C)C1OC2(C)CCC3C(C)CCC31C2,C15_FPP_like,C15_polycyclic_oxygenated,6,6,C15_FPP_like::RHEA:53644,1
RHEA:53648,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].O>>CC1CCC2(C(C)C)OC3(C)CCC1C2C3.O=P([O-])([O-])OP(=O)([O-])O,CC1CCC2(C(C)C)OC3(C)CCC1C2C3,C15_FPP_like,C15_polycyclic_oxygenated,6,6,C15_FPP_like::RHEA:53648,0
RHEA:53668,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC(C(C)C)=CC2C(C)CCC12.O=P([O-])([O-])OP(=O)([O-])O,C=C1CCC(C(C)C)=CC2C(C)CCC12,C15_FPP_like,C15_bicyclic_hydrocarbon,2,2,C15_FPP_like::RHEA:25448,2
RHEA:54040,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2(C)CCC(C)(C)C=C2CCC(C)=CCC1.O=P([O-])([O-])OP(=O)([O-])O,CC1=CCC2(C)CCC(C)(C)C=C2CCC(C)=CCC1,C20_GGPP_like,C20_bicyclic_hydrocarbon,1,1,C20_GGPP_like::RHEA:54040,3
RHEA:54044,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].O>>CC1=CCCC2(C)CCC(C(C)(C)O)CC12.O=P([O-])([O-])OP(=O)([O-])O,CC1=CCCC2(C)CCC(C(C)(C)O)CC12,C15_FPP_like,C15_bicyclic_oxygenated,1,1,C15_FPP_like::RHEA:29495,2
RHEA:54048,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].O>>C=CC1=C(CO)C2OC(O)CC3C(C)(C)CCCC3(C)C2CC1.O=P([O-])([O-])OP(=O)([O-])O,C=CC1=C(CO)C2OC(O)CC3C(C)(C)CCCC3(C)C2CC1,C15_FPP_like,C20_polycyclic_highly_oxygenated,1,1,C15_FPP_like::RHEA:54048,2
RHEA:54052,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].O>>CC1=CC2C(C(C)C)CCC(C)(O)C2CC1.O=P([O-])([O-])OP(=O)([O-])O,CC1=CC2C(C(C)C)CCC(C)(O)C2CC1,C15_FPP_like,C15_bicyclic_oxygenated,3,3,C15_FPP_like::RHEA:32011,2
RHEA:54056,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].O>>CC1=CCC(C(C)(C)O)CCC(C)=CCC1.O=P([O-])([O-])OP(=O)([O-])O,CC1=CCC(C(C)(C)O)CCC(C)=CCC1,C15_FPP_like,C15_mono_oxygenated,2,2,C15_FPP_like::RHEA:54056,0
RHEA:54060,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].O>>CC1=CCC(C(C)(C)O)CCC(C)=CCC1.O=P([O-])([O-])OP(=O)([O-])O,CC1=CCC(C(C)(C)O)CCC(C)=CCC1,C15_FPP_like,C15_mono_oxygenated,1,1,C15_FPP_like::RHEA:54056,0
RHEA:54064,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].O>>CC(C)C1CCC(C)C23CCC(C)(O)C2C13.O=P([O-])([O-])OP(=O)([O-])O,CC(C)C1CCC(C)C23CCC(C)(O)C2C13,C15_FPP_like,C15_polycyclic_oxygenated,1,1,C15_FPP_like::RHEA:31823,3
RHEA:54068,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].O>>CC1=C2CCC(C)C2CCC(C)C2CC3(C)CCC(C(C)C)C3CC12O.O=P([O-])([O-])OP(=O)([O-])O,CC1=C2CCC(C)C2CCC(C)C2CC3(C)CCC(C(C)C)C3CC12O,C25_GFPP_like,C25_polycyclic_oxygenated,1,1,C25_GFPP_like::RHEA:54068,3
RHEA:54072,CC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1C=CC2(C(C)C)CC12.O=P([O-])([O-])OP(=O)([O-])O,CC1C=CC2(C(C)C)CC12,C10_GPP_like,C10_bicyclic_hydrocarbon,1,1,C10_GPP_like::RHEA:54072,1
RHEA:54076,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)C1CCC2(C)C1CCC1(C)CC=C(C)CCC=C(C)CCC12.O=P([O-])([O-])OP(=O)([O-])O,C=C(C)C1CCC2(C)C1CCC1(C)CC=C(C)CCC=C(C)CCC12,C25_GFPP_like,C25_polycyclic_hydrocarbon,1,1,C25_GFPP_like::RHEA:54076,4
RHEA:54108,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2C=C(C(C)C)CCC(C)C2CC1.O=P([O-])([O-])OP(=O)([O-])O,CC1=C2C=C(C(C)C)CCC(C)C2CC1,C15_FPP_like,C15_bicyclic_hydrocarbon,1,1,C15_FPP_like::RHEA:54108,3
RHEA:54112,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCCC2(C)CCC(=C(C)C)CC12.O=P([O-])([O-])OP(=O)([O-])O,C=C1CCCC2(C)CCC(=C(C)C)CC12,C15_FPP_like,C15_bicyclic_hydrocarbon,1,1,C15_FPP_like::RHEA:29483,0
RHEA:54116,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC=C(C)C1CCC2(C)CC=C(C)CCC12.O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCC=C(C)C1CCC2(C)CC=C(C)CCC12,C20_GGPP_like,C20_bicyclic_hydrocarbon,1,1,C20_GGPP_like::RHEA:54116,4
RHEA:54372,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].O>>CC1=C2CCC(C)C2CC(C)(C)CC(O)C1.O=P([O-])([O-])OP(=O)([O-])O,CC1=C2CCC(C)C2CC(C)(C)CC(O)C1,C15_FPP_like,C15_bicyclic_oxygenated,2,2,C15_FPP_like::RHEA:54372,0
RHEA:54376,C=C1CCC2C(C)(C)CCCC2(C)C1CCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].C=CC1(C)CCC2C(O)(CCC3C(C)(C)CCCC32C)C1.O>>O=P([O-])([O-])OP(=O)([O-])O,,C20_GGPP_like,unknown,1,1,C20_GGPP_like::RHEA:54376,0
RHEA:54380,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].O>>CC1CCC2C(C2(C)C)C2(O)C(C)CCC12.O=P([O-])([O-])OP(=O)([O-])O,CC1CCC2C(C2(C)C)C2(O)C(C)CCC12,C15_FPP_like,C15_polycyclic_oxygenated,1,1,C15_FPP_like::RHEA:54380,4
RHEA:54496,C=C1CCC2C(C)(C)CCCC2(C)C1CCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CC23CCC1CC2C1(C)CCCC(C)(C)C1CC3.O=P([O-])([O-])OP(=O)([O-])O,C=C1CC23CCC1CC2C1(C)CCCC(C)(C)C1CC3,C20_GGPP_like,C20_polycyclic_hydrocarbon,3,3,C20_GGPP_like::RHEA:54496,0
RHEA:54500,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=CC(=C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C.O=P([O-])([O-])OP(=O)([O-])O,C=CC(=C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,C25_GFPP_like,C25_acyclic_hydrocarbon,1,1,C25_GFPP_like::RHEA:54500,4
RHEA:54504,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CCCCOC(=O)C(C)O.O=P([O-])([O-])OP(=O)([O-])O,CCCCOC(=O)C(C)O,C30_long_prenyl_like,C10_acyclic_highly_oxygenated,1,1,C30_long_prenyl_like::RHEA:54504,1
