reaction_id,reaction_smiles,source_layer
MARTS_EXT_RXN_6385ac1fa7a9,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC(C(C)C)[C@@]12CCC1(C)C3CCC(C)C3C12,project_model_catalog
MARTS_EXT_RXN_63e6da659221,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1(C)C[C@@H]2[C@@H]1CC[C@@]1(C)CCC[C@]2(O)C1,project_model_catalog
MARTS_EXT_RXN_66951c0e7ed9,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)[C@@H]1CC[C@]2(C)CC/C(C)=C/CC/C(C)=C/C[C@@H]12,project_model_catalog
MARTS_EXT_RXN_66c7e35bfd6a,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC/C(C)=C/CC[C@@]1(C)[C@@H]2/C=C(\C)CC/C=C(\C)CC[C@@H]21,project_model_catalog
MARTS_EXT_RXN_66d9eb264140,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC[C@H](C)[C@@]12CC[C@H](C)[C@H]1C[C@@]3(C)CC[C@H](C(C)C)[C@@H]3C=C12,project_model_catalog
MARTS_EXT_RXN_6705f601fdae,C=C(C)[C@]12CCCC1[C@](C)(CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-])[C@H](C)CC2>>C=C[C@]1(C)C[C@@H](O)[C@]2(C)C(C)CC[C@]3(CCC[C@H]32)[C@@H](C)C1,project_model_catalog
MARTS_EXT_RXN_68261f5fd64c,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C/C1=C/CC2=C(C(C)C)CC[C@]2(C)C[C@H]2[C@@H](C)CC[C@@H]12,project_model_catalog
MARTS_EXT_RXN_68d7c7a6b97f,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,project_model_catalog
MARTS_EXT_RXN_697ad0951949,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC2C3C1C2(C)CCCC3(C)C,project_model_catalog
MARTS_EXT_RXN_6b2dcf26c892,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC[C@@]1(C)[C@@H]2/C=C(\C)CC/C=C(\C)CC[C@@H]21,project_model_catalog
MARTS_EXT_RXN_6bd0977b42d0,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC(C)c1ccc(C)cc1,project_model_catalog
MARTS_EXT_RXN_6c1cbb35db92,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC(C)C1CCC(C)=C2CCC(C)=CC21,project_model_catalog
MARTS_EXT_RXN_6c228262ac8f,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC[C@@H]1OC1(C)C>>C=C1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]2[C@@H]1C,project_model_catalog
MARTS_EXT_RXN_6c7d3c1df7ff,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C[C@@H]1CC[C@@]2(C)C[C@@H]3CC(C)(C)C=C3[C@@H]12,project_model_catalog
MARTS_EXT_RXN_6d6aa67d85ad,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/C1C(COP(=O)(O)OP(=O)(O)O)C1(C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,project_model_catalog
MARTS_EXT_RXN_714817f4ca78,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C/C1=C\C2C3(C)CCC(C(C)C)C23CC/C(C)=C/CC1,project_model_catalog
MARTS_EXT_RXN_7160470e8992,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1/C=C/[C@H]2[C@@H](C(C)C)CC[C@]2(C)C/C=C(\C)CC/C=C(\C)CCC1,project_model_catalog
MARTS_EXT_RXN_71aa03bcb508,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C/C1=C/[C@@H]2[C@H]3[C@@H](C(C)C)CC[C@]3(C)CC[C@@]2(C)CC[C@H]2C1=CC[C@H]2C,project_model_catalog
MARTS_EXT_RXN_71bb2acc38af,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C[C@H]2[C@]3(CC1)[C@H](C)CC[C@@]1(C)[C@H](C(C)C)CC[C@@]231,project_model_catalog
MARTS_EXT_RXN_7345bb901e40,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC2C(=C(C)CCCC2(C)C)CC1,project_model_catalog
MARTS_EXT_RXN_747e48195053,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC2=C(C(C)C)CC[C@@H](C)[C@@H]2CC1,project_model_catalog
MARTS_EXT_RXN_76499a11d465,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C/C(=C\COP(=O)([O-])OP(=O)([O-])[O-])CC[C@@]1(C)[C@@H]2CCCC(C)(C)C2=CC[C@@H]1C,project_model_catalog
MARTS_EXT_RXN_76627c4c8e95,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)[C@H]1CC[C@@]2(C)CC[C@]3(C)C[C@H]4[C@H](C[C@]5(C)C=CC[C@]45C)[C@H]3[C@H]12,project_model_catalog
MARTS_EXT_RXN_769df5ece0f3,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)[C@H]1CC[C@]2(C)C/C=C(\C)CC/C=C(\C)CC[C@@H]12,project_model_catalog
MARTS_EXT_RXN_771248cd18de,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC[C@@H](C)[C@]12CC[C@@H]1[C@H]2C1(C)C,project_model_catalog
MARTS_EXT_RXN_781f3e745c61,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2(C)CC3CC(C)(C)CC3C12,project_model_catalog
MARTS_EXT_RXN_78399ec4fc85,C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@@H]1CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C[C@@H]1CC2=CC[C@H]3C(C)(C)CCC[C@]3(C)[C@@H]2CC[C@@]1(C)O,project_model_catalog
MARTS_EXT_RXN_7844025b0372,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C[C@]2(C(C)C)CC[C@@H](C)[C@H](CC1)[C@H]2O,project_model_catalog
MARTS_EXT_RXN_78f709de4b7c,CC(C)=CCC/C(C)=C/CC/C(C)=C/[C@H]1[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@]1(C)CC/C=C(\C)CCC=C(C)C>>CC(C)=CCC/C(C)=C/CC/C(C)=C/COC/C=C(\C)CC/C=C(\C)CCC=C(C)C,project_model_catalog
MARTS_EXT_RXN_79368a2476ac,C=C1CC[C@@H]2C(C)(C)CCC[C@@]2(C)[C@@H]1CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)C1(O)C=C2CC[C@@H]3C(C)(C)CCC[C@@]3(C)C2CC1,project_model_catalog
MARTS_EXT_RXN_7b0cfb7bb82c,C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)C1=CCC2=C(CC[C@H]3C(C)(C)CCC[C@]23C)C1,project_model_catalog
MARTS_EXT_RXN_7c05abd7a600,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC[C@@]2(C)C3CC[C@@]12CC3(C)C,project_model_catalog
MARTS_EXT_RXN_7c41968d1cff,C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@@H]1CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C[C@@]1(C)CC[C@]2(O)C(CC[C@H]3C(C)(C)CCC[C@@]32C)C1,project_model_catalog
MARTS_EXT_RXN_832dbc506db6,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC[C@@H]1OC1(C)C>>CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1CC[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@]12C,project_model_catalog
MARTS_EXT_RXN_848e51b53c9f,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)[C@H]1CC[C@@H](C)C2=C1CC(C)(C)C2,project_model_catalog
MARTS_EXT_RXN_8551b0818261,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)[C@H]1CC=C2CC34C(C)C5(CC[C@H](C)[C@@H]5CC[C@@H]3C)[C@@H]4C[C@@]21C,project_model_catalog
MARTS_EXT_RXN_86983edabe8c,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C/C1=C\C[C@@]2(C)CC[C@H](C(C)C)[C@@H]2C/C=C(\C)C2=C(CC1)[C@H](C)CC2,project_model_catalog
MARTS_EXT_RXN_86a30d47d9f4,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2C3C(C(C)C)CCC(C)C34CCC2(C)C14,project_model_catalog
MARTS_EXT_RXN_86ad65662f49,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C/C1=C/C=C(/C(C)C)CC/C(C)=C/CC/C(C)=C/CC1,project_model_catalog
MARTS_EXT_RXN_86ce128d7d61,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC/C(C)=C/C[C@@H]2CCC(C)=C(CC1)C2(C)C,project_model_catalog
MARTS_EXT_RXN_87203dec8e34,CC(C)=CCC/C(C)=C/CC/C(C)=C/[C@H]1[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@]1(C)CC/C=C(\C)CCC=C(C)C>>CC(C)=CCC/C(C)=C/CC/C(C)=C/[C@H]1[C@H](CO)[C@@]1(C)CC/C=C(\C)CCC=C(C)C,project_model_catalog
MARTS_EXT_RXN_877408d79e1b,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)[C@@H]1CC[C@]2(C)CCC[C@](C)(O)[C@H]2C1,project_model_catalog
MARTS_EXT_RXN_890006655690,CC(C)=C[C@@H]1[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])C1(C)C>>CC(C)=C[C@@H]1[C@@H](CO)C1(C)C,project_model_catalog
MARTS_EXT_RXN_8b03f1de5fce,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CC[C@@H]2[C@H]3CC[C@]4(C[C@H]5[C@H](C(C)C)CC[C@]5(C)C[C@H]1[C@]24C)C3C,project_model_catalog
MARTS_EXT_RXN_8c6cae136e8b,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1C[C@@]2(C)CC/C=C(\C)CCC=C(C)C,project_model_catalog
MARTS_EXT_RXN_8d049834636c,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC/C(C)=C/CC/C(C)=C/[C@H]1[C@H](CO)[C@@]1(C)CC/C=C(\C)CCC=C(C)C,project_model_catalog
MARTS_EXT_RXN_8d2492a66172,CC(C)=CCC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1[C@@H]2CC[C@@H](C2)C1(C)C,project_model_catalog
MARTS_EXT_RXN_8d7f7dd54117,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC[C@]2(C)CC[C@@]3(C)CC[C@@H](C(C)(C)O)[C@@H]3C[C@@H]12,project_model_catalog
MARTS_EXT_RXN_8e685e0c0b69,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC[C@@H]1OC1(C)C>>CC(C)=CCC/C(C)=C/CC[C@@](C)(O)[C@@H]1CC[C@H]2[C@@]1(C)CC[C@H]1C(C)(C)[C@@H](O)CC[C@]21C,project_model_catalog
MARTS_EXT_RXN_908734b433c3,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2C[C@H]3CC[C@@H](C)[C@]2(CC1)C3(C)C,project_model_catalog
MARTS_EXT_RXN_90bccccecf9c,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)[C@@H]1CC[C@]2(C)C[C@H](C)[C@@]3(O)CC[C@@H]4[C@H]5CC[C@]4(C)[C@H](C[C@@H]12)[C@]53C,project_model_catalog
MARTS_EXT_RXN_9239c973f487,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC/C(C)=C1/C=C2[C@@H](C)CCC[C@]2(C)CC1,project_model_catalog
MARTS_EXT_RXN_92f6ef4d14a5,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC[C@@H](C)C1=CCC(C)=CC1>>CC1=CCC([C@H](C)CC[C@@H]2[C@@]3(C)CC[C@H]4[C@@](C)(CC[C@H]5C(C)(C)CCC[C@]45C)[C@@H]3CC[C@@]2(C)O)=CC1,project_model_catalog
MARTS_EXT_RXN_932a9e24c662,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC/C(C)=C1/C/C=C(\C)CC/C=C(\C)CC1,project_model_catalog
MARTS_EXT_RXN_95048e61f00d,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2C[C@H]3[C@@H](C(C)C)CC[C@]3(C)C[C@@H]2[C@]2(C)CC[C@H]3[C@H](C)CC[C@]132,project_model_catalog
MARTS_EXT_RXN_96ac57c79326,CC(C)=CCC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC(C(C)C)C=C1,project_model_catalog
MARTS_EXT_RXN_9799d98e2a75,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2CC/C(C)=C/CC/C(C)=C/C[C@H](CC1)C2(C)C,project_model_catalog
MARTS_EXT_RXN_9864ce62f34c,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CC/C=C(\C)C/C=C2\[C@@H](C(C)C)CC[C@]2(C)CC1,project_model_catalog
MARTS_EXT_RXN_98758b30deaf,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C[C@@H]1CCC[C@]23CC4C(C[C@@]12C)[C@]4(C)C3,project_model_catalog
MARTS_EXT_RXN_9927ff5db9e4,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC2C[C@@H]3[C@H]4[C@@H]5[C@@H](C(C)C)CC[C@@]5(C)CC[C@]4(C)C[C@@H]3[C@@]12C,project_model_catalog
MARTS_EXT_RXN_9aca0b07537d,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC[C@]1(C)CC/C(C)=C/CC[C@@](C)(O)[C@@H]2C[C@H]21,project_model_catalog
MARTS_EXT_RXN_9bfd169ae97d,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/C=C\C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,project_model_catalog
MARTS_EXT_RXN_9c359e8d58c7,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC2C(C)=CCC3[C@H](C(C)C)CC[C@]3(C)CC=C(C)CCC12,project_model_catalog
MARTS_EXT_RXN_9c7db311ef6f,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC[C@@]2(C)CC[C@]3(C)[C@H]4[C@@H](CC[C@H]3C)C[C@H]1[C@H]42,project_model_catalog
MARTS_EXT_RXN_9d212bb94209,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2C=C3CC[C@H](C(C)C)[C@@]3(C)CC[C@]2(C)CCC1,project_model_catalog
MARTS_EXT_RXN_9e53a7397306,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C/C(=C\COP(=O)([O-])OP(=O)([O-])[O-])CC[C@@]1(O)[C@H](C)CC[C@H]2C(C)(C)CCC[C@@]21C,project_model_catalog
MARTS_EXT_RXN_a034669a1e40,CC(C)=CCC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C[C@H]2[C@@H](CC1)C2(C)C,project_model_catalog
MARTS_EXT_RXN_a1bdb236418d,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)[C@@H]1CC[C@]2(C)CCC3(C)CC[C@@H]4[C@H]5CC[C@]4(C)C(=C[C@@H]12)[C@]53C,project_model_catalog
MARTS_EXT_RXN_a330ce4c4099,CC(C)=CCC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC[C@H](C)[C@@H]1CC[C@@H](C)[C@H]2CC=C(C)C=C12,project_model_catalog
MARTS_EXT_RXN_a3395ba9b8c6,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,project_model_catalog
MARTS_EXT_RXN_a3e15b2ae79d,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1C=C2[C@H](CC1)[C@@H](C)CC[C@@H]2[C@@H](C)CCC=C(C)C,project_model_catalog
MARTS_EXT_RXN_a40190329c75,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C(CC/C=C(\C)CCC=C(C)C)[C@H]1CCC2(C)[C@H]1[C@@H]1[C@H]2CC[C@@H]1C,project_model_catalog
MARTS_EXT_RXN_a5374cc39ade,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=C1CCC(C)[C@H]2CCC(C)[C@@H]3CCC(C)=C3[C@@H]12,project_model_catalog
MARTS_EXT_RXN_a78f2392f8c2,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC=C(C)CC[C@H]2[C@H]1C[C@]2(C)CCC=C(C)C,project_model_catalog
MARTS_EXT_RXN_a835c7512bd8,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2CC(C)(C)[C@@H]3CC[C@@H](C)[C@]23CC1,project_model_catalog
MARTS_EXT_RXN_a9c17147ad90,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2C/C=C(\C)CC/C=C(\C)CC[C@@]1(C)[C@H](C)CC2,project_model_catalog
MARTS_EXT_RXN_aaa305f17a30,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C/C1=C2\C[C@@]3(C)CC[C@H](C(C)C)[C@@H]3C[C@H]2/C(C)=C2/CC[C@H](C)[C@@H]2CC1,project_model_catalog
MARTS_EXT_RXN_aaf62036b97e,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC[C@@H]1OC1(C)C>>C=C1CC[C@H](O)C(C)(C)[C@@H]1CC/C(C)=C/CCC1=C(C)CC[C@@]2(C)CCC(C)(C)C[C@@H]12,project_model_catalog
MARTS_EXT_RXN_accbb7c49b47,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1C[C@@]2(C)CCC[C@@]3(C)CC[C@@H]4[C@H]([C@@H]32)[C@H]1CC[C@H]4C,project_model_catalog
MARTS_EXT_RXN_ad8e38949c9e,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC/C(C)=C/CC[C@H](C)C1=CCC(C)=CC1,project_model_catalog
MARTS_EXT_RXN_aecc694cdc8f,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC[C@@H]1OC1(C)C>>CC1(C)CC[C@]2(C)CC=C3[C@]4(C)CC[C@H]5C(C)(C)[C@@H](O)CC[C@]5(C)[C@H]4CC[C@@]3(C)[C@@H]2C1,project_model_catalog
MARTS_EXT_RXN_af6c10b22452,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CC[C@H]2[C@@H]1[C@H]1[C@@H](CC[C@H]2C)C1(C)C,project_model_catalog
MARTS_EXT_RXN_b099e0d8d67d,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCCC2(C)CCCC2(C)C(C)=C1,project_model_catalog
MARTS_EXT_RXN_b1f6de0feffa,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1(C)[C@@H]2[C@H]1CC[C@]1(C)CCC[C@]1(C)[C@H]2O,project_model_catalog
MARTS_EXT_RXN_b3860010df2b,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1[C@@H]2CC[C@@]3(C)[C@@H]2CC[C@H](C)[C@H]2C[C@@]4(C)CC[C@@H](C(C)C)[C@@H]4C[C@@]123,project_model_catalog
MARTS_EXT_RXN_b3c865336ac3,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCO,project_model_catalog
MARTS_EXT_RXN_b44a6383dd2a,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC[C@]2(C(C)C)CC[C@@H](C)[C@@]23C[C@@H]13,project_model_catalog
MARTS_EXT_RXN_b72409fe507d,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC[C@H](C)[C@@]12CC[C@H](C)[C@H]1C[C@@]3(C)CCC(C(C)C)=C3CC12,project_model_catalog
MARTS_EXT_RXN_b89583d7f0d9,C/C(=C\COP(=O)([O-])OP(=O)([O-])[O-])CCC[C@H](C)CCC[C@H](C)CCCC(C)C>>C/C(=C\CC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C,project_model_catalog
MARTS_EXT_RXN_bac5b3b4b30d,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CC[C@@H]2[C@H]3CC[C@]2(C)[C@]2(C[C@H]4[C@H](C(C)C)CC[C@]4(C)C[C@H]12)[C@H]3C,project_model_catalog
MARTS_EXT_RXN_bb0c8b67ae81,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C[C@@H]2C(C)(C)[C@H]3CC[C@@H](C)[C@@]23CC1,project_model_catalog
MARTS_EXT_RXN_be324f8633fc,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CC/C=C(\C)CC[C@@H]2C1C[C@@]1(C)CCC(C)(C)[C@@H]21,project_model_catalog
MARTS_EXT_RXN_be815318a50a,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C/C1=C/[C@@H]2[C@@H](C(C)C)CC[C@@](C)(O)[C@@H]2CC/C(C)=C/CC1,project_model_catalog
MARTS_EXT_RXN_bf12f5d59166,CC(C)=CCC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)([O-])OP(=O)([O-])[O-]>>C=C(CC/C=C(/C)CCC=C(C)C)C1CC=C(C)CC1,project_model_catalog
