protein_id,reaction_id,source,evidence_type
P20815,RHEA:47292,uniprot_rhea_cached,recorded_association
P24453,RHEA:47292,uniprot_rhea_cached,recorded_association
P24462,RHEA:47292,uniprot_rhea_cached,recorded_association
P33616,RHEA:47292,uniprot_rhea_cached,recorded_association
P56590,RHEA:47292,uniprot_rhea_cached,recorded_association
P56591,RHEA:47292,uniprot_rhea_cached,recorded_association
P56592,RHEA:47292,uniprot_rhea_cached,recorded_association
Q00557,RHEA:47292,uniprot_rhea_cached,recorded_association
Q06367,RHEA:47292,uniprot_rhea_cached,recorded_association
Q16678,RHEA:47292,uniprot_rhea_cached,recorded_association
Q3LFT9,RHEA:47292,uniprot_rhea_cached,recorded_association
Q3LFU0,RHEA:47292,uniprot_rhea_cached,recorded_association
Q4H4C3,RHEA:47292,uniprot_rhea_cached,recorded_association
Q5KQT6,RHEA:47292,uniprot_rhea_cached,recorded_association
Q5KQT7,RHEA:47292,uniprot_rhea_cached,recorded_association
Q5RBQ1,RHEA:47292,uniprot_rhea_cached,recorded_association
Q64391,RHEA:47292,uniprot_rhea_cached,recorded_association
Q64429,RHEA:47292,uniprot_rhea_cached,recorded_association
Q64678,RHEA:47292,uniprot_rhea_cached,recorded_association
Q6GUR1,RHEA:47292,uniprot_rhea_cached,recorded_association
A5A6I0,RHEA:47296,uniprot_rhea_cached,recorded_association
O53666,RHEA:47296,uniprot_rhea_cached,recorded_association
P08503,RHEA:47296,uniprot_rhea_cached,recorded_association
P11310,RHEA:47296,uniprot_rhea_cached,recorded_association
P15650,RHEA:47296,uniprot_rhea_cached,recorded_association
P28330,RHEA:47296,uniprot_rhea_cached,recorded_association
P41367,RHEA:47296,uniprot_rhea_cached,recorded_association
P45952,RHEA:47296,uniprot_rhea_cached,recorded_association
P45953,RHEA:47296,uniprot_rhea_cached,recorded_association
P48818,RHEA:47296,uniprot_rhea_cached,recorded_association
P49748,RHEA:47296,uniprot_rhea_cached,recorded_association
P50544,RHEA:47296,uniprot_rhea_cached,recorded_association
P51174,RHEA:47296,uniprot_rhea_cached,recorded_association
P79274,RHEA:47296,uniprot_rhea_cached,recorded_association
Q3L887,RHEA:47296,uniprot_rhea_cached,recorded_association
Q3SZB4,RHEA:47296,uniprot_rhea_cached,recorded_association
Q60HI0,RHEA:47296,uniprot_rhea_cached,recorded_association
Q8HXY7,RHEA:47296,uniprot_rhea_cached,recorded_association
Q8HXY8,RHEA:47296,uniprot_rhea_cached,recorded_association
B1WC61,RHEA:47300,uniprot_rhea_cached,recorded_association
P15650,RHEA:47300,uniprot_rhea_cached,recorded_association
P28330,RHEA:47300,uniprot_rhea_cached,recorded_association
P49748,RHEA:47300,uniprot_rhea_cached,recorded_association
P51174,RHEA:47300,uniprot_rhea_cached,recorded_association
P79274,RHEA:47300,uniprot_rhea_cached,recorded_association
Q60HI0,RHEA:47300,uniprot_rhea_cached,recorded_association
Q8JZN5,RHEA:47300,uniprot_rhea_cached,recorded_association
Q9H845,RHEA:47300,uniprot_rhea_cached,recorded_association
B1WC61,RHEA:47304,uniprot_rhea_cached,recorded_association
P49748,RHEA:47304,uniprot_rhea_cached,recorded_association
Q8JZN5,RHEA:47304,uniprot_rhea_cached,recorded_association
Q9H845,RHEA:47304,uniprot_rhea_cached,recorded_association
P00184,RHEA:47308,uniprot_rhea_cached,recorded_association
P00185,RHEA:47308,uniprot_rhea_cached,recorded_association
P04798,RHEA:47308,uniprot_rhea_cached,recorded_association
P05176,RHEA:47308,uniprot_rhea_cached,recorded_association
P33616,RHEA:47308,uniprot_rhea_cached,recorded_association
P56590,RHEA:47308,uniprot_rhea_cached,recorded_association
P56591,RHEA:47308,uniprot_rhea_cached,recorded_association
Q00557,RHEA:47308,uniprot_rhea_cached,recorded_association
Q06367,RHEA:47308,uniprot_rhea_cached,recorded_association
Q3LFU0,RHEA:47308,uniprot_rhea_cached,recorded_association
Q5KQT7,RHEA:47308,uniprot_rhea_cached,recorded_association
Q6GUR1,RHEA:47308,uniprot_rhea_cached,recorded_association
P00184,RHEA:47312,uniprot_rhea_cached,recorded_association
P00185,RHEA:47312,uniprot_rhea_cached,recorded_association
P04798,RHEA:47312,uniprot_rhea_cached,recorded_association
P05176,RHEA:47312,uniprot_rhea_cached,recorded_association
P33616,RHEA:47312,uniprot_rhea_cached,recorded_association
P56590,RHEA:47312,uniprot_rhea_cached,recorded_association
P56591,RHEA:47312,uniprot_rhea_cached,recorded_association
Q00557,RHEA:47312,uniprot_rhea_cached,recorded_association
Q06367,RHEA:47312,uniprot_rhea_cached,recorded_association
Q3LFU0,RHEA:47312,uniprot_rhea_cached,recorded_association
Q5KQT7,RHEA:47312,uniprot_rhea_cached,recorded_association
Q6GUR1,RHEA:47312,uniprot_rhea_cached,recorded_association
A5A6I0,RHEA:47316,uniprot_rhea_cached,recorded_association
B1WC61,RHEA:47316,uniprot_rhea_cached,recorded_association
P08503,RHEA:47316,uniprot_rhea_cached,recorded_association
P11310,RHEA:47316,uniprot_rhea_cached,recorded_association
P15650,RHEA:47316,uniprot_rhea_cached,recorded_association
P28330,RHEA:47316,uniprot_rhea_cached,recorded_association
P41367,RHEA:47316,uniprot_rhea_cached,recorded_association
P45952,RHEA:47316,uniprot_rhea_cached,recorded_association
P45953,RHEA:47316,uniprot_rhea_cached,recorded_association
P48818,RHEA:47316,uniprot_rhea_cached,recorded_association
P49748,RHEA:47316,uniprot_rhea_cached,recorded_association
P50544,RHEA:47316,uniprot_rhea_cached,recorded_association
P51174,RHEA:47316,uniprot_rhea_cached,recorded_association
P79274,RHEA:47316,uniprot_rhea_cached,recorded_association
Q3SZB4,RHEA:47316,uniprot_rhea_cached,recorded_association
Q60HI0,RHEA:47316,uniprot_rhea_cached,recorded_association
Q8HXY7,RHEA:47316,uniprot_rhea_cached,recorded_association
Q8HXY8,RHEA:47316,uniprot_rhea_cached,recorded_association
Q8JZN5,RHEA:47316,uniprot_rhea_cached,recorded_association
Q9H845,RHEA:47316,uniprot_rhea_cached,recorded_association
H8WR05,RHEA:47320,uniprot_rhea_cached,recorded_association
H8WR05,RHEA:47324,uniprot_rhea_cached,recorded_association
O53581,RHEA:47328,uniprot_rhea_cached,recorded_association
P08684,RHEA:47332,uniprot_rhea_cached,recorded_association
P10632,RHEA:47332,uniprot_rhea_cached,recorded_association
P08684,RHEA:47336,uniprot_rhea_cached,recorded_association
P17177,RHEA:47344,uniprot_rhea_cached,recorded_association
P17178,RHEA:47344,uniprot_rhea_cached,recorded_association
Q02318,RHEA:47344,uniprot_rhea_cached,recorded_association
Q9DBG1,RHEA:47344,uniprot_rhea_cached,recorded_association
A0A0K8P6T7,RHEA:47348,uniprot_rhea_cached,recorded_association
A0R619,RHEA:47348,uniprot_rhea_cached,recorded_association
A6WFI5,RHEA:47348,uniprot_rhea_cached,recorded_association
D4Q9N1,RHEA:47348,uniprot_rhea_cached,recorded_association
E9LVH8,RHEA:47348,uniprot_rhea_cached,recorded_association
E9LVH9,RHEA:47348,uniprot_rhea_cached,recorded_association
F7IX06,RHEA:47348,uniprot_rhea_cached,recorded_association
G8GER6,RHEA:47348,uniprot_rhea_cached,recorded_association
G9BY57,RHEA:47348,uniprot_rhea_cached,recorded_association
I6XU97,RHEA:47348,uniprot_rhea_cached,recorded_association
I6Y2J4,RHEA:47348,uniprot_rhea_cached,recorded_association
I6YF08,RHEA:47348,uniprot_rhea_cached,recorded_association
L0TC47,RHEA:47348,uniprot_rhea_cached,recorded_association
