Enzyme_uniprot_ids	Enzyme_genbank_ids	Enzyme_marts_ids	Substrate_smiles	Substrate_name	Substrate_marts_id	Product_smiles	Product_name	Product_marts_id	Reaction_type	Evidence	Publication	Mechanism_marts_id	step_reaction_smiles	step_reaction_signature	step_index
A0A7W5F0P0		marts_E01313	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]	(2E,6E,10E,14E)-GFPP	marts_M00550	[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	(2E,6E,10E,14E)-GF cation	marts_M00551	dephosphorylation	similarity	https://onlinelibrary.wiley.com/doi/10.1002/anie.202215688	marts_R00377	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]C=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C	1
A0A7W5F0P0		marts_E01313	[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	(2E,6E,10E,14E)-GF cation	marts_M00551	CC(C)=CCCC1(C)[CH+]CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/C1	unnamed_intermediate	marts_M00687	cyclization	similarity	https://onlinelibrary.wiley.com/doi/10.1002/anie.202215688	marts_R00377	[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>>CC(C)=CCCC1(C)[CH+]CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/C1	[CH2+]C=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C>>CC(C)=CCCC1(C)[CH+]CCC(C)=CCCC(C)=CCCC(C)=CC1	2
A0A7W5F0P0		marts_E01313	CC(C)=CCCC1(C)[CH+]CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/C1	unnamed_intermediate	marts_M00687	C/C1=C\CC/C(C)=C/C[C@@]2(C)CC[C@@H]([C+](C)C)[C@@H]2CC/C(C)=C/CC1	unnamed_intermediate	marts_M00775	cyclization	similarity	https://onlinelibrary.wiley.com/doi/10.1002/anie.202215688	marts_R00377	CC(C)=CCCC1(C)[CH+]CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/C1>>C/C1=C\CC/C(C)=C/C[C@@]2(C)CC[C@@H]([C+](C)C)[C@@H]2CC/C(C)=C/CC1	CC(C)=CCCC1(C)[CH+]CCC(C)=CCCC(C)=CCCC(C)=CC1>>CC1=CCCC(C)=CCC2(C)CCC([C+](C)C)C2CCC(C)=CCC1	3
A0A7W5F0P0		marts_E01313	C/C1=C\CC/C(C)=C/C[C@@]2(C)CC[C@@H]([C+](C)C)[C@@H]2CC/C(C)=C/CC1	unnamed_intermediate	marts_M00775	C/C1=C\CC/C(C)=C/CC/C(C)=C/C[C@@]2(C)CC[C@@H](C(C)C)[C@@H]2C[CH+]1	unnamed_intermediate	marts_M00734	hydride shift	similarity	https://onlinelibrary.wiley.com/doi/10.1002/anie.202215688	marts_R00377	C/C1=C\CC/C(C)=C/C[C@@]2(C)CC[C@@H]([C+](C)C)[C@@H]2CC/C(C)=C/CC1>>C/C1=C\CC/C(C)=C/CC/C(C)=C/C[C@@]2(C)CC[C@@H](C(C)C)[C@@H]2C[CH+]1	CC1=CCCC(C)=CCC2(C)CCC([C+](C)C)C2CCC(C)=CCC1>>CC1=CCCC(C)=CCCC(C)=CCC2(C)CCC(C(C)C)C2C[CH+]1	4
A0A7W5F0P0		marts_E01313	C/C1=C\CC/C(C)=C/CC/C(C)=C/C[C@@]2(C)CC[C@@H](C(C)C)[C@@H]2C[CH+]1	unnamed_intermediate	marts_M00734	C/C1=C\[CH+][C@@]2(C)CC[C@@H](C(C)C)[C@@H]2CC/C(C)=C/CC/C(C)=C/CC1	unnamed_intermediate	marts_M01011	hydride shift	similarity	https://onlinelibrary.wiley.com/doi/10.1002/anie.202215688	marts_R00377	C/C1=C\CC/C(C)=C/CC/C(C)=C/C[C@@]2(C)CC[C@@H](C(C)C)[C@@H]2C[CH+]1>>C/C1=C\[CH+][C@@]2(C)CC[C@@H](C(C)C)[C@@H]2CC/C(C)=C/CC/C(C)=C/CC1	CC1=CCCC(C)=CCCC(C)=CCC2(C)CCC(C(C)C)C2C[CH+]1>>CC1=C[CH+]C2(C)CCC(C(C)C)C2CCC(C)=CCCC(C)=CCC1	5
A0A7W5F0P0		marts_E01313	C/C1=C\[CH+][C@@]2(C)CC[C@@H](C(C)C)[C@@H]2CC/C(C)=C/CC/C(C)=C/CC1	unnamed_intermediate	marts_M01011	C/C1=C\CC[C+](C)/C=C/[C@@]2(C)CC[C@@H](C(C)C)[C@@H]2CC/C(C)=C/CC1	unnamed_intermediate	marts_M01012	proton transfer	similarity	https://onlinelibrary.wiley.com/doi/10.1002/anie.202215688	marts_R00377	C/C1=C\[CH+][C@@]2(C)CC[C@@H](C(C)C)[C@@H]2CC/C(C)=C/CC/C(C)=C/CC1>>C/C1=C\CC[C+](C)/C=C/[C@@]2(C)CC[C@@H](C(C)C)[C@@H]2CC/C(C)=C/CC1	CC1=C[CH+]C2(C)CCC(C(C)C)C2CCC(C)=CCCC(C)=CCC1>>CC1=CCC[C+](C)C=CC2(C)CCC(C(C)C)C2CCC(C)=CCC1	6
A0A7W5F0P0		marts_E01313	C/C1=C\CC[C+](C)/C=C/[C@@]2(C)CC[C@@H](C(C)C)[C@@H]2CC/C(C)=C/CC1	unnamed_intermediate	marts_M01012	C=C1/C=C/[C@@]2(C)CC[C@@H](C(C)C)[C@@H]2CC/C(C)=C/CC/C(C)=C/CC1	sesterviolene G	marts_M01013	deprotonation	similarity	https://onlinelibrary.wiley.com/doi/10.1002/anie.202215688	marts_R00377	C/C1=C\CC[C+](C)/C=C/[C@@]2(C)CC[C@@H](C(C)C)[C@@H]2CC/C(C)=C/CC1>>C=C1/C=C/[C@@]2(C)CC[C@@H](C(C)C)[C@@H]2CC/C(C)=C/CC/C(C)=C/CC1	CC1=CCC[C+](C)C=CC2(C)CCC(C(C)C)C2CCC(C)=CCC1>>C=C1C=CC2(C)CCC(C(C)C)C2CCC(C)=CCCC(C)=CCC1	7
A0A1M3U1M9		marts_E01314	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]	(2E,6E,10E)-GGPP	marts_M00014	[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	(2E,6E,10E)-GG cation	marts_M00018	dephosphorylation	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202315659	marts_R00378	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]C=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C	1
A0A1M3U1M9		marts_E01314	[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	(2E,6E,10E)-GG cation	marts_M00018	CC(C)=CCC[C+](C)C1C/C=C(\C)CC/C=C(\C)CC1	unnamed_intermediate	marts_M00668	cyclization	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202315659	marts_R00378	[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>>CC(C)=CCC[C+](C)C1C/C=C(\C)CC/C=C(\C)CC1	[CH2+]C=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C>>CC(C)=CCC[C+](C)C1CC=C(C)CCC=C(C)CC1	2
A0A1M3U1M9		marts_E01314	CC(C)=CCC[C+](C)C1C/C=C(\C)CC/C=C(\C)CC1	unnamed_intermediate	marts_M00668	C/C(CCC[C+](C)C)=C1/C/C=C(\C)CC/C=C(\C)CC1	unnamed_intermediate	marts_M01014	proton transfer	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202315659	marts_R00378	CC(C)=CCC[C+](C)C1C/C=C(\C)CC/C=C(\C)CC1>>C/C(CCC[C+](C)C)=C1/C/C=C(\C)CC/C=C(\C)CC1	CC(C)=CCC[C+](C)C1CC=C(C)CCC=C(C)CC1>>CC1=CCC(=C(C)CCC[C+](C)C)CCC(C)=CCC1	3
A0A1M3U1M9		marts_E01314	C/C(CCC[C+](C)C)=C1/C/C=C(\C)CC/C=C(\C)CC1	unnamed_intermediate	marts_M01014	C/C(CC[CH+]C(C)C)=C1/C/C=C(\C)CC/C=C(\C)CC1	unnamed_intermediate	marts_M01015	hydride shift	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202315659	marts_R00378	C/C(CCC[C+](C)C)=C1/C/C=C(\C)CC/C=C(\C)CC1>>C/C(CC[CH+]C(C)C)=C1/C/C=C(\C)CC/C=C(\C)CC1	CC1=CCC(=C(C)CCC[C+](C)C)CCC(C)=CCC1>>CC1=CCC(=C(C)CC[CH+]C(C)C)CCC(C)=CCC1	4
A0A1M3U1M9		marts_E01314	C/C(CC[CH+]C(C)C)=C1/C/C=C(\C)CC/C=C(\C)CC1	unnamed_intermediate	marts_M01015	C/C1=C\C[C+](C2(C)CCC2C(C)C)CC/C(C)=C/CC1	unnamed_intermediate	marts_M01016	cyclization	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202315659	marts_R00378	C/C(CC[CH+]C(C)C)=C1/C/C=C(\C)CC/C=C(\C)CC1>>C/C1=C\C[C+](C2(C)CCC2C(C)C)CC/C(C)=C/CC1	CC1=CCC(=C(C)CC[CH+]C(C)C)CCC(C)=CCC1>>CC1=CC[C+](C2(C)CCC2C(C)C)CCC(C)=CCC1	5
A0A1M3U1M9		marts_E01314	C/C1=C\C[C+](C2(C)CCC2C(C)C)CC/C(C)=C/CC1	unnamed_intermediate	marts_M01016	C/C1=C\CC2(CC/C(C)=C/CC1)[C+](C)CCC2C(C)C	unnamed_intermediate	marts_M01017	WM rearrangement	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202315659	marts_R00378	C/C1=C\C[C+](C2(C)CCC2C(C)C)CC/C(C)=C/CC1>>C/C1=C\CC2(CC/C(C)=C/CC1)[C+](C)CCC2C(C)C	CC1=CC[C+](C2(C)CCC2C(C)C)CCC(C)=CCC1>>CC1=CCC2(CCC(C)=CCC1)[C+](C)CCC2C(C)C	6
A0A1M3U1M9		marts_E01314	C/C1=C\CC2(CC/C(C)=C/CC1)[C+](C)CCC2C(C)C	unnamed_intermediate	marts_M01017	C/C1=C\C2C3(C)CCC(C(C)C)C23CC/C(C)=C/CC1	luchudiene	marts_M01018	cyclopropanation deprotonation	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202315659	marts_R00378	C/C1=C\CC2(CC/C(C)=C/CC1)[C+](C)CCC2C(C)C>>C/C1=C\C2C3(C)CCC(C(C)C)C23CC/C(C)=C/CC1	CC1=CCC2(CCC(C)=CCC1)[C+](C)CCC2C(C)C>>CC1=CC2C3(C)CCC(C(C)C)C23CCC(C)=CCC1	7
A0A1M3U1M9		marts_E01314	C/C1=C\C2C3(C)CCC(C(C)C)C23CC/C(C)=C/CC1	luchudiene	marts_M01018	C/C1=C\CCC(C)[CH+]C2C3(C)CCC(C(C)C)C23CC1	unnamed_intermediate	marts_M01019	protonation	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202315659	marts_R00378	C/C1=C\C2C3(C)CCC(C(C)C)C23CC/C(C)=C/CC1>>C/C1=C\CCC(C)[CH+]C2C3(C)CCC(C(C)C)C23CC1	CC1=CC2C3(C)CCC(C(C)C)C23CCC(C)=CCC1>>CC1=CCCC(C)[CH+]C2C3(C)CCC(C(C)C)C23CC1	8
A0A1M3U1M9		marts_E01314	C/C1=C\CCC(C)[CH+]C2C3(C)CCC(C(C)C)C23CC1	unnamed_intermediate	marts_M01019	C[C+]1CCC23C(C(C)C)CCC2(C)C3C2C(C)CCC12	unnamed_intermediate	marts_M01020	cyclization	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202315659	marts_R00378	C/C1=C\CCC(C)[CH+]C2C3(C)CCC(C(C)C)C23CC1>>C[C+]1CCC23C(C(C)C)CCC2(C)C3C2C(C)CCC12	CC1=CCCC(C)[CH+]C2C3(C)CCC(C(C)C)C23CC1>>C[C+]1CCC23C(C(C)C)CCC2(C)C3C2C(C)CCC12	9
A0A1M3U1M9		marts_E01314	C[C+]1CCC23C(C(C)C)CCC2(C)C3C2C(C)CCC12	unnamed_intermediate	marts_M01020	C[C+]1CCC(C(C)C)C12CCC1(C)C3CCC(C)C3C12	unnamed_intermediate	marts_M01021	WM rearrangement	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202315659	marts_R00378	C[C+]1CCC23C(C(C)C)CCC2(C)C3C2C(C)CCC12>>C[C+]1CCC(C(C)C)C12CCC1(C)C3CCC(C)C3C12	C[C+]1CCC23C(C(C)C)CCC2(C)C3C2C(C)CCC12>>C[C+]1CCC(C(C)C)C12CCC1(C)C3CCC(C)C3C12	10
A0A1M3U1M9		marts_E01314	C[C+]1CCC(C(C)C)C12CCC1(C)C3CCC(C)C3C12	unnamed_intermediate	marts_M01021	C=C1CCC(C(C)C)[C@@]12CCC1(C)C3CCC(C)C3C12	spiroluchuene A	marts_M01023	deprotonation	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202315659	marts_R00378	C[C+]1CCC(C(C)C)C12CCC1(C)C3CCC(C)C3C12>>C=C1CCC(C(C)C)[C@@]12CCC1(C)C3CCC(C)C3C12	C[C+]1CCC(C(C)C)C12CCC1(C)C3CCC(C)C3C12>>C=C1CCC(C(C)C)C12CCC1(C)C3CCC(C)C3C12	11
A0A1M3U1M9		marts_E01314	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]	(2E,6E,10E)-GGPP	marts_M00014	[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	(2E,6E,10E)-GG cation	marts_M00018	dephosphorylation	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202315659	marts_R00379	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]C=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C	1
A0A1M3U1M9		marts_E01314	[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	(2E,6E,10E)-GG cation	marts_M00018	CC(C)=CCC[C+](C)C1C/C=C(\C)CC/C=C(\C)CC1	unnamed_intermediate	marts_M00668	cyclization	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202315659	marts_R00379	[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>>CC(C)=CCC[C+](C)C1C/C=C(\C)CC/C=C(\C)CC1	[CH2+]C=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C>>CC(C)=CCC[C+](C)C1CC=C(C)CCC=C(C)CC1	2
A0A1M3U1M9		marts_E01314	CC(C)=CCC[C+](C)C1C/C=C(\C)CC/C=C(\C)CC1	unnamed_intermediate	marts_M00668	C/C(CCC[C+](C)C)=C1/C/C=C(\C)CC/C=C(\C)CC1	unnamed_intermediate	marts_M01014	proton transfer	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202315659	marts_R00379	CC(C)=CCC[C+](C)C1C/C=C(\C)CC/C=C(\C)CC1>>C/C(CCC[C+](C)C)=C1/C/C=C(\C)CC/C=C(\C)CC1	CC(C)=CCC[C+](C)C1CC=C(C)CCC=C(C)CC1>>CC1=CCC(=C(C)CCC[C+](C)C)CCC(C)=CCC1	3
A0A1M3U1M9		marts_E01314	C/C(CCC[C+](C)C)=C1/C/C=C(\C)CC/C=C(\C)CC1	unnamed_intermediate	marts_M01014	C/C(CC[CH+]C(C)C)=C1/C/C=C(\C)CC/C=C(\C)CC1	unnamed_intermediate	marts_M01015	hydride shift	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202315659	marts_R00379	C/C(CCC[C+](C)C)=C1/C/C=C(\C)CC/C=C(\C)CC1>>C/C(CC[CH+]C(C)C)=C1/C/C=C(\C)CC/C=C(\C)CC1	CC1=CCC(=C(C)CCC[C+](C)C)CCC(C)=CCC1>>CC1=CCC(=C(C)CC[CH+]C(C)C)CCC(C)=CCC1	4
A0A1M3U1M9		marts_E01314	C/C(CC[CH+]C(C)C)=C1/C/C=C(\C)CC/C=C(\C)CC1	unnamed_intermediate	marts_M01015	C/C1=C\C[C+](C2(C)CCC2C(C)C)CC/C(C)=C/CC1	unnamed_intermediate	marts_M01016	cyclization	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202315659	marts_R00379	C/C(CC[CH+]C(C)C)=C1/C/C=C(\C)CC/C=C(\C)CC1>>C/C1=C\C[C+](C2(C)CCC2C(C)C)CC/C(C)=C/CC1	CC1=CCC(=C(C)CC[CH+]C(C)C)CCC(C)=CCC1>>CC1=CC[C+](C2(C)CCC2C(C)C)CCC(C)=CCC1	5
A0A1M3U1M9		marts_E01314	C/C1=C\C[C+](C2(C)CCC2C(C)C)CC/C(C)=C/CC1	unnamed_intermediate	marts_M01016	C/C1=C\CC2(CC/C(C)=C/CC1)[C+](C)CCC2C(C)C	unnamed_intermediate	marts_M01017	WM rearrangement	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202315659	marts_R00379	C/C1=C\C[C+](C2(C)CCC2C(C)C)CC/C(C)=C/CC1>>C/C1=C\CC2(CC/C(C)=C/CC1)[C+](C)CCC2C(C)C	CC1=CC[C+](C2(C)CCC2C(C)C)CCC(C)=CCC1>>CC1=CCC2(CCC(C)=CCC1)[C+](C)CCC2C(C)C	6
A0A1M3U1M9		marts_E01314	C/C1=C\CC2(CC/C(C)=C/CC1)[C+](C)CCC2C(C)C	unnamed_intermediate	marts_M01017	C/C1=C\C2C3(C)CCC(C(C)C)C23CC/C(C)=C/CC1	luchudiene	marts_M01018	cyclopropanation deprotonation	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202315659	marts_R00379	C/C1=C\CC2(CC/C(C)=C/CC1)[C+](C)CCC2C(C)C>>C/C1=C\C2C3(C)CCC(C(C)C)C23CC/C(C)=C/CC1	CC1=CCC2(CCC(C)=CCC1)[C+](C)CCC2C(C)C>>CC1=CC2C3(C)CCC(C(C)C)C23CCC(C)=CCC1	7
A0A1M3U1M9		marts_E01314	C/C1=C\C2C3(C)CCC(C(C)C)C23CC/C(C)=C/CC1	luchudiene	marts_M01018	C/C1=C\CCC(C)[CH+]C2C3(C)CCC(C(C)C)C23CC1	unnamed_intermediate	marts_M01019	protonation	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202315659	marts_R00379	C/C1=C\C2C3(C)CCC(C(C)C)C23CC/C(C)=C/CC1>>C/C1=C\CCC(C)[CH+]C2C3(C)CCC(C(C)C)C23CC1	CC1=CC2C3(C)CCC(C(C)C)C23CCC(C)=CCC1>>CC1=CCCC(C)[CH+]C2C3(C)CCC(C(C)C)C23CC1	8
A0A1M3U1M9		marts_E01314	C/C1=C\CCC(C)[CH+]C2C3(C)CCC(C(C)C)C23CC1	unnamed_intermediate	marts_M01019	C[C+]1CCC23C(C(C)C)CCC2(C)C3C2C(C)CCC12	unnamed_intermediate	marts_M01020	cyclization	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202315659	marts_R00379	C/C1=C\CCC(C)[CH+]C2C3(C)CCC(C(C)C)C23CC1>>C[C+]1CCC23C(C(C)C)CCC2(C)C3C2C(C)CCC12	CC1=CCCC(C)[CH+]C2C3(C)CCC(C(C)C)C23CC1>>C[C+]1CCC23C(C(C)C)CCC2(C)C3C2C(C)CCC12	9
A0A1M3U1M9		marts_E01314	C[C+]1CCC23C(C(C)C)CCC2(C)C3C2C(C)CCC12	unnamed_intermediate	marts_M01020	C[C+]1CCC(C(C)C)C12CCC1(C)C3CCC(C)C3C12	unnamed_intermediate	marts_M01021	WM rearrangement	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202315659	marts_R00379	C[C+]1CCC23C(C(C)C)CCC2(C)C3C2C(C)CCC12>>C[C+]1CCC(C(C)C)C12CCC1(C)C3CCC(C)C3C12	C[C+]1CCC23C(C(C)C)CCC2(C)C3C2C(C)CCC12>>C[C+]1CCC(C(C)C)C12CCC1(C)C3CCC(C)C3C12	10
A0A1M3U1M9		marts_E01314	C[C+]1CCC(C(C)C)C12CCC1(C)C3CCC(C)C3C12	unnamed_intermediate	marts_M01021	CC1=CCC(C(C)C)[C@@]12CCC1(C)C3CCC(C)C3C12	spiroluchuene B	marts_M01022	deprotonation	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202315659	marts_R00379	C[C+]1CCC(C(C)C)C12CCC1(C)C3CCC(C)C3C12>>CC1=CCC(C(C)C)[C@@]12CCC1(C)C3CCC(C)C3C12	C[C+]1CCC(C(C)C)C12CCC1(C)C3CCC(C)C3C12>>CC1=CCC(C(C)C)C12CCC1(C)C3CCC(C)C3C12	11
A0A1M3U1M9		marts_E01314	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]	(2E,6E,10E)-GGPP	marts_M00014	[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	(2E,6E,10E)-GG cation	marts_M00018	dephosphorylation	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202315659	marts_R00380	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]C=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C	1
A0A1M3U1M9		marts_E01314	[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	(2E,6E,10E)-GG cation	marts_M00018	CC(C)=CCC[C+](C)C1C/C=C(\C)CC/C=C(\C)CC1	unnamed_intermediate	marts_M00668	cyclization	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202315659	marts_R00380	[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>>CC(C)=CCC[C+](C)C1C/C=C(\C)CC/C=C(\C)CC1	[CH2+]C=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C>>CC(C)=CCC[C+](C)C1CC=C(C)CCC=C(C)CC1	2
A0A1M3U1M9		marts_E01314	CC(C)=CCC[C+](C)C1C/C=C(\C)CC/C=C(\C)CC1	unnamed_intermediate	marts_M00668	C/C(CCC[C+](C)C)=C1/C/C=C(\C)CC/C=C(\C)CC1	unnamed_intermediate	marts_M01014	proton transfer	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202315659	marts_R00380	CC(C)=CCC[C+](C)C1C/C=C(\C)CC/C=C(\C)CC1>>C/C(CCC[C+](C)C)=C1/C/C=C(\C)CC/C=C(\C)CC1	CC(C)=CCC[C+](C)C1CC=C(C)CCC=C(C)CC1>>CC1=CCC(=C(C)CCC[C+](C)C)CCC(C)=CCC1	3
A0A1M3U1M9		marts_E01314	C/C(CCC[C+](C)C)=C1/C/C=C(\C)CC/C=C(\C)CC1	unnamed_intermediate	marts_M01014	C/C(CC[CH+]C(C)C)=C1/C/C=C(\C)CC/C=C(\C)CC1	unnamed_intermediate	marts_M01015	hydride shift	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202315659	marts_R00380	C/C(CCC[C+](C)C)=C1/C/C=C(\C)CC/C=C(\C)CC1>>C/C(CC[CH+]C(C)C)=C1/C/C=C(\C)CC/C=C(\C)CC1	CC1=CCC(=C(C)CCC[C+](C)C)CCC(C)=CCC1>>CC1=CCC(=C(C)CC[CH+]C(C)C)CCC(C)=CCC1	4
A0A1M3U1M9		marts_E01314	C/C(CC[CH+]C(C)C)=C1/C/C=C(\C)CC/C=C(\C)CC1	unnamed_intermediate	marts_M01015	C/C1=C\C[C+](C2(C)CCC2C(C)C)CC/C(C)=C/CC1	unnamed_intermediate	marts_M01016	cyclization	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202315659	marts_R00380	C/C(CC[CH+]C(C)C)=C1/C/C=C(\C)CC/C=C(\C)CC1>>C/C1=C\C[C+](C2(C)CCC2C(C)C)CC/C(C)=C/CC1	CC1=CCC(=C(C)CC[CH+]C(C)C)CCC(C)=CCC1>>CC1=CC[C+](C2(C)CCC2C(C)C)CCC(C)=CCC1	5
A0A1M3U1M9		marts_E01314	C/C1=C\C[C+](C2(C)CCC2C(C)C)CC/C(C)=C/CC1	unnamed_intermediate	marts_M01016	C/C1=C\CC2(CC/C(C)=C/CC1)[C+](C)CCC2C(C)C	unnamed_intermediate	marts_M01017	WM rearrangement	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202315659	marts_R00380	C/C1=C\C[C+](C2(C)CCC2C(C)C)CC/C(C)=C/CC1>>C/C1=C\CC2(CC/C(C)=C/CC1)[C+](C)CCC2C(C)C	CC1=CC[C+](C2(C)CCC2C(C)C)CCC(C)=CCC1>>CC1=CCC2(CCC(C)=CCC1)[C+](C)CCC2C(C)C	6
A0A1M3U1M9		marts_E01314	C/C1=C\CC2(CC/C(C)=C/CC1)[C+](C)CCC2C(C)C	unnamed_intermediate	marts_M01017	C/C1=C\C2C3(C)CCC(C(C)C)C23CC/C(C)=C/CC1	luchudiene	marts_M01018	cyclopropanation deprotonation	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202315659	marts_R00380	C/C1=C\CC2(CC/C(C)=C/CC1)[C+](C)CCC2C(C)C>>C/C1=C\C2C3(C)CCC(C(C)C)C23CC/C(C)=C/CC1	CC1=CCC2(CCC(C)=CCC1)[C+](C)CCC2C(C)C>>CC1=CC2C3(C)CCC(C(C)C)C23CCC(C)=CCC1	7
A0A3M8F3X6		marts_E01315	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]	(2E,6E,10E)-GGPP	marts_M00014	[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	(2E,6E,10E)-GG cation	marts_M00018	dephosphorylation	experiment	https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201711142	marts_R00381	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]C=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C	1
