reaction_id,rhea_id,status,gate_hit,n_candidates,n_scored_candidates,n_positive_enzymes,n_scored_positive_enzymes,best_positive_rank,best_positive_enzyme_id,best_positive_score,top1_hit,top3_hit,top5_hit,top10_hit,top10_enzyme_ids,top10_scores,reciprocal_rank
RHEA:68532,RHEA:68532,ok,True,69,69,1,1,22.0,G8H5M9,3.7577474000000005e-27,False,False,False,False,"[""B8XA41"", ""F0ZDD0"", ""A0A0B4G504"", ""Q54YE2"", ""Q4QSN4"", ""F0ZL92"", ""A0A385AJN0"", ""Q55E23"", ""B6SCF6"", ""Q9T0K1""]","[7.055912e-21, 1.2868839e-23, 8.390989e-24, 4.0487576e-24, 3.4634425e-24, 1.7909253000000002e-24, 1.6719187999999998e-25, 1.274323e-25, 8.809317600000001e-26, 8.242286999999999e-26]",0.045454545454545456
RHEA:68536,RHEA:68536,ok,True,15,15,1,1,6.0,G8H5N1,0.0,False,False,False,True,"[""A0A348B788"", ""A0A516F405"", ""B8NHE0"", ""E3VWJ0"", ""G8H5M9"", ""G8H5N1"", ""Q40577"", ""Q4KSH9"", ""Q55012"", ""Q6JD70""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.16666666666666666
RHEA:68540,RHEA:68540,ok,True,15,15,1,1,6.0,G8H5N1,0.0,False,False,False,True,"[""A0A348B788"", ""A0A516F405"", ""B8NHE0"", ""E3VWJ0"", ""G8H5M9"", ""G8H5N1"", ""Q40577"", ""Q4KSH9"", ""Q55012"", ""Q6JD70""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.16666666666666666
RHEA:68544,RHEA:68544,ok,True,89,89,1,1,5.0,G8H5N1,1.1509077e-33,False,False,True,True,"[""D5SL78"", ""A0A8H7XMX0"", ""G5CV54"", ""A0A8H8CMW1"", ""G8H5N1"", ""G8H5M9"", ""B6SCF6"", ""A0A4Y5L9K3"", ""B6HV35"", ""G8H5M8""]","[4.8400073e-29, 5.4656025e-31, 1.9651826e-33, 1.8347028e-33, 1.1509077e-33, 5.535572e-34, 1.6856026e-34, 1.5023663e-34, 1.4166285e-34, 7.2083225e-35]",0.2
RHEA:68596,RHEA:68596,ok,False,61,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:68636,RHEA:68636,ok,True,90,90,11,11,26.0,A0A1V0QSF9,0.0,False,False,False,False,"[""A0A8H7XP09"", ""A0A8H7XQ49"", ""A0A8H8CFI5"", ""C1K5M3"", ""G8H5N1"", ""G8H5M9"", ""O23945"", ""G8H5M7"", ""P9WEY7"", ""Q54YE2""]","[1.3163794e-34, 7.832982e-35, 5.960246e-35, 1.17943165e-35, 5.1907496e-36, 2.1115574e-36, 8.738514e-37, 7.349533e-37, 4.8144284e-37, 4.793647e-37]",0.038461538461538464
RHEA:68640,RHEA:68640,ok,True,104,104,15,15,4.0,G8H5N1,1.9921264e-35,False,False,True,True,"[""A0A8H7XQ49"", ""A0A8H7XP09"", ""A0A8H8CFI5"", ""G8H5N1"", ""G8H5M9"", ""G8H5M7"", ""O23945"", ""G8H5M8"", ""Q54YE2"", ""C1K5M3""]","[1.4196473e-34, 1.1820854e-34, 9.027544599999999e-35, 1.9921264e-35, 7.440853e-36, 2.7133628e-36, 1.3134185e-36, 1.284629e-36, 8.669915e-37, 6.040812e-37]",0.25
RHEA:68644,RHEA:68644,ok,False,103,0,2,0,,,,False,False,False,False,[],[],0.0
RHEA:68708,RHEA:68708,ok,False,55,0,12,0,,,,False,False,False,False,[],[],0.0
RHEA:68712,RHEA:68712,ok,True,40,40,13,1,9.0,A0A385AJM6,0.0,False,False,False,True,"[""A0A067SEC9"", ""A0A0A2JB87"", ""A0A1V0QSF3"", ""A0A1V0QSG6"", ""A0A1W6GW06"", ""A0A1W6GW18"", ""A0A1W6GW32"", ""A0A291LSD6"", ""A0A385AJM6"", ""A0A7G5KLV2""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1111111111111111
RHEA:68716,RHEA:68716,ok,True,86,86,4,1,4.0,A0A142BX70,0.0,False,False,True,True,"[""A0A0A2JP58"", ""A0A0B4G504"", ""A0A0D4D912"", ""A0A142BX70"", ""A0A1V0E492"", ""A0A348B779"", ""A0A348B780"", ""A0A348B782"", ""A0A385AJN0"", ""A0A3L6G998""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.25
RHEA:68772,RHEA:68772,ok,False,76,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:68776,RHEA:68776,ok,True,71,71,1,1,35.0,G8H5M7,0.0,False,False,False,False,"[""A0A0A2JP58"", ""A0A0B4G504"", ""A0A140KFG9"", ""A0A142BX70"", ""A0A1L6Z3A5"", ""A0A1V0E492"", ""A0A348B782"", ""A0A385AJN0"", ""A0A386JV86"", ""A0A3L6G998""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.02857142857142857
RHEA:68780,RHEA:68780,ok,True,80,80,1,1,18.0,G8H5M7,5.159215e-39,False,False,False,False,"[""Q84KL5"", ""B9RXW0"", ""A0A8H7XP09"", ""A0A348B782"", ""O64404"", ""A0A8H7XMX0"", ""A0A0B4G504"", ""A0A0A2JP58"", ""G8H5N1"", ""Q84LB2""]","[4.6098847e-36, 1.139778e-36, 2.6309137e-37, 2.1114998e-37, 1.2742667e-37, 5.545113500000001e-38, 3.4902755e-38, 2.4249029999999997e-38, 2.0344309999999998e-38, 1.5473358e-38]",0.05555555555555555
RHEA:68784,RHEA:68784,ok,True,45,45,2,2,10.0,G8H5M8,7.3297093e-37,False,False,False,True,"[""Q9K498"", ""A0A8H7XP09"", ""G5CV54"", ""A0A343W969"", ""G8H5N1"", ""P85964"", ""A0A386JV86"", ""G8H5M9"", ""Q54YE2"", ""G8H5M8""]","[4.972899e-32, 7.831966e-35, 1.02747146e-35, 1.002178e-35, 6.181262999999999e-36, 4.3464406e-36, 3.9703018e-36, 2.9287683e-36, 1.2471017e-36, 7.3297093e-37]",0.1
RHEA:68788,RHEA:68788,ok,True,80,80,4,4,34.0,D5KXD2,0.0,False,False,False,False,"[""D5SL78"", ""Q9K498"", ""A0A8H7XMX0"", ""A0A8H7XP09"", ""G5CV54"", ""G8H5N1"", ""A0A386JV86"", ""G8H5M9"", ""Q54YE2"", ""A0A0B4G504""]","[2.1090088e-33, 6.8787014e-35, 5.7050998e-36, 3.7175782e-37, 4.6730885e-38, 3.055255e-38, 1.4102417e-38, 1.3432003e-38, 3.7694690000000005e-39, 0.0]",0.029411764705882353
RHEA:68824,RHEA:68824,ok,True,112,112,9,6,22.0,A0A8H7XP09,0.0,False,False,False,False,"[""A0A0M3Q1Q3"", ""A0A1C9J6A7"", ""A0A1D6LTV0"", ""A0A1V0QSF3"", ""A0A1V0QSF4"", ""A0A1V0QSF6"", ""A0A1V0QSF8"", ""A0A1V0QSF9"", ""A0A1V0QSG0"", ""A0A1V0QSG6""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.045454545454545456
RHEA:68844,RHEA:68844,ok,False,69,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:68852,RHEA:68852,ok,False,40,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:69444,RHEA:69444,ok,True,44,44,1,1,2.0,A0A1V0E4A6,0.0,False,True,True,True,"[""A0A1L2D3T3"", ""A0A1V0E4A6"", ""A0A2R4QKX7"", ""A0A343W969"", ""A0A348B779"", ""A0A348B780"", ""A0A348B781"", ""A0A348B782"", ""A0A5Q0QMX0"", ""A0A5Q0QMX1""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5
RHEA:69448,RHEA:69448,ok,False,18,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:69775,RHEA:69775,ok,True,35,35,1,1,12.0,A0A7G5KLV1,0.0,False,False,False,False,"[""A0A1L2D3T3"", ""A0A1V0E4A6"", ""A0A1V0QSG6"", ""A0A2R4QKX7"", ""A0A348B779"", ""A0A348B780"", ""A0A5Q0QMX0"", ""A0A5Q0QMX1"", ""A0A5Q0QP64"", ""A0A5Q0QRJ3""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.08333333333333333
RHEA:71979,RHEA:71979,ok,True,13,13,1,1,11.0,P9WER6,0.0,False,False,False,False,"[""A0A0U5G0B1"", ""A0A169T193"", ""A0A1L9WQI2"", ""A0A1V1FVQ6"", ""A0A1Y1C7Q5"", ""A0A2Z6AQX6"", ""A0A3Q9FFM1"", ""A1C8C3"", ""A1DN30"", ""M2V8C1""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.09090909090909091
RHEA:71983,RHEA:71983,ok,True,13,13,1,1,11.0,P9WER6,0.0,False,False,False,False,"[""A0A0U5G0B1"", ""A0A169T193"", ""A0A1L9WQI2"", ""A0A1V1FVQ6"", ""A0A1Y1C7Q5"", ""A0A2Z6AQX6"", ""A0A3Q9FFM1"", ""A1C8C3"", ""A1DN30"", ""M2V8C1""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.09090909090909091
RHEA:71987,RHEA:71987,ok,True,13,13,1,1,11.0,P9WER6,0.0,False,False,False,False,"[""A0A0P0ZEM1"", ""A0A0U5G0B1"", ""A0A1L9WQI2"", ""A0A1V1FVQ6"", ""A0A1Y1C7Q5"", ""A0A2Z6AQX6"", ""A0A3Q9FFM1"", ""A1C8C3"", ""A1DN30"", ""M2V8C1""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.09090909090909091
RHEA:71991,RHEA:71991,ok,True,13,13,1,1,11.0,P9WER6,0.0,False,False,False,False,"[""A0A0U5G0B1"", ""A0A169T193"", ""A0A1L9WQI2"", ""A0A1V1FVQ6"", ""A0A1Y1C7Q5"", ""A0A2Z6AQX6"", ""A0A3Q9FFM1"", ""A1C8C3"", ""A1DN30"", ""M2V8C1""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.09090909090909091
RHEA:71995,RHEA:71995,ok,False,16,0,2,0,,,,False,False,False,False,[],[],0.0
RHEA:71999,RHEA:71999,ok,False,10,0,2,0,,,,False,False,False,False,[],[],0.0
RHEA:73951,RHEA:73951,ok,True,26,26,1,1,25.0,Q86II4,0.0,False,False,False,False,"[""A0A0D2L718"", ""A0A1L5YKS7"", ""A0A1V0QSF3"", ""A0A1V0QSF6"", ""A0A284RNH4"", ""A0A348B784"", ""A0A348B790"", ""A0A4S8MAF3"", ""A0A5Q0QN66"", ""A0A5Q0QNH9""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.04
RHEA:73963,RHEA:73963,ok,True,40,40,1,1,38.0,Q86II4,0.0,False,False,False,False,"[""Q03471"", ""W6Q4Q9"", ""B6H063"", ""A0A0A2JB87"", ""A0A151ZEA6"", ""A0A167V661"", ""A0A1L5YKS7"", ""A0A2R4QKX7"", ""A0A348AUV5"", ""A0A348AUV6""]","[2.4082359999999995e-38, 2.1707686999999997e-38, 3.754744e-39, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.02631578947368421
